E,H,C,timestamp
131.6415349,371.4812457,4.24722129,12/04/2016 10:45:00
137.1352346,371.4923715,4.247508192,12/04/2016 11:00:00
142.6289342,362.0528951,4.247795095,12/04/2016 11:15:00
134.3946889,352.6134188,4.248081997,12/04/2016 11:30:00
129.7697675,343.1739424,4.2483689,12/04/2016 11:45:00
128.6837894,333.7344661,4.248655802,12/04/2016 12:00:00
138.2488449,332.9325163,4.248942704,12/04/2016 12:15:00
133.0851188,332.1305666,4.249229607,12/04/2016 12:30:00
137.2699507,331.3286169,4.249516509,12/04/2016 12:45:00
140.1708958,330.5266672,4.249803412,12/04/2016 13:00:00
150.4404601,331.4836853,4.250090314,12/04/2016 13:15:00
152.1764971,332.4407035,4.250377217,12/04/2016 13:30:00
153.4230924,333.3977216,4.250664119,12/04/2016 13:45:00
159.9330802,334.3547398,4.250951021,12/04/2016 14:00:00
159.3752457,337.7139427,4.251237924,12/04/2016 14:15:00
156.1254623,341.0731455,4.251524826,12/04/2016 14:30:00
155.1664088,344.4323484,4.251811729,12/04/2016 14:45:00
158.7885653,347.7915513,4.252098631,12/04/2016 15:00:00
162.4107218,355.5423314,4.252385534,12/04/2016 15:15:00
166.0328783,363.2931115,4.252672436,12/04/2016 15:30:00
169.6550348,371.0438915,4.252959338,12/04/2016 15:45:00
173.2771913,378.7946716,4.253246241,12/04/2016 16:00:00
176.8993478,376.3888371,4.253533143,12/04/2016 16:15:00
180.5215043,373.9830027,4.253820046,12/04/2016 16:30:00
184.1436608,371.5771683,4.254106948,12/04/2016 16:45:00
187.7658173,369.1713339,4.254393851,12/04/2016 17:00:00
188.0817172,359.408748,4.254680753,12/04/2016 17:15:00
187.0075354,349.6461622,4.254967655,12/04/2016 17:30:00
189.3685454,339.8835762,4.255254558,12/04/2016 17:45:00
186.1979817,330.1209904,4.25554146,12/04/2016 18:00:00
184.1328986,328.6389588,4.255828363,12/04/2016 18:15:00
182.0678154,327.1569272,4.256115265,12/04/2016 18:30:00
177.952861,325.6748957,4.256402168,12/04/2016 18:45:00
176.1454873,324.1928641,4.25668907,12/04/2016 19:00:00
175.5037998,322.3259944,4.256975972,12/04/2016 19:15:00
179.3644743,320.4591247,4.257262875,12/04/2016 19:30:00
183.2251487,318.592255,4.257549777,12/04/2016 19:45:00
187.0858231,316.7253852,4.25783668,12/04/2016 20:00:00
190.9464975,316.607432,4.258123582,12/04/2016 20:15:00
190.4750585,316.4894787,4.258410485,12/04/2016 20:30:00
197.781381,316.3715255,4.258697387,12/04/2016 20:45:00
198.8090186,316.2535722,4.258984289,12/04/2016 21:00:00
200.586193,309.3720702,4.259271192,12/04/2016 21:15:00
201.1652196,302.490568,4.259558094,12/04/2016 21:30:00
201.4769956,295.609066,4.259844997,12/04/2016 21:45:00
201.1875273,288.7275639,4.260131899,12/04/2016 22:00:00
199.6703193,289.3731501,4.260418802,12/04/2016 22:15:00
199.0869828,290.0187364,4.260705704,12/04/2016 22:30:00
199.3998548,290.6643226,4.260992606,12/04/2016 22:45:00
195.1414777,291.3099088,4.261279509,12/04/2016 23:00:00
194.5500393,290.4617932,4.261566411,12/04/2016 23:15:00
195.1657834,289.6136777,4.261853314,12/04/2016 23:30:00
193.2346991,288.7655621,4.262140216,12/04/2016 23:45:00
192.4893247,287.9174465,4.262427119,12/05/2016 00:00:00
192.8158446,291.4949034,4.262714021,12/05/2016 00:15:00
185.7346709,295.0723603,4.263000923,12/05/2016 00:30:00
195.1976855,298.6498171,4.263287826,12/05/2016 00:45:00
186.9639038,302.227274,4.263574728,12/05/2016 01:00:00
178.730122,302.6177265,4.263861631,12/05/2016 01:15:00
170.4963401,303.008179,4.264148533,12/05/2016 01:30:00
162.2625584,303.3986316,4.264435436,12/05/2016 01:45:00
154.7730644,303.7890841,4.264722338,12/05/2016 02:00:00
159.165552,307.7540649,4.26500924,12/05/2016 02:15:00
159.4896278,311.7190456,4.265296143,12/05/2016 02:30:00
159.7164809,315.6840265,4.265583045,12/05/2016 02:45:00
159.3599975,319.6490073,4.265869948,12/05/2016 03:00:00
158.7118458,321.9364175,4.26615685,12/05/2016 03:15:00
158.9224951,324.2238278,4.266443753,12/05/2016 03:30:00
159.1493482,326.511238,4.266730655,12/05/2016 03:45:00
159.5706468,328.7986482,4.267017557,12/05/2016 04:00:00
159.4410164,331.8515112,4.26730446,12/05/2016 04:15:00
159.5058316,334.904374,4.267591362,12/05/2016 04:30:00
156.2363369,337.9572369,4.267878265,12/05/2016 04:45:00
152.9668422,341.0100998,4.268165167,12/05/2016 05:00:00
149.6973475,375.8466789,4.26845207,12/05/2016 05:15:00
146.4278528,410.6832579,4.268738972,12/05/2016 05:30:00
143.1583581,445.5198374,4.269025874,12/05/2016 05:45:00
144.2764198,480.3564164,4.269312777,12/05/2016 06:00:00
142.5750216,491.4503362,4.269599679,12/05/2016 06:15:00
139.966211,502.5442561,4.269886582,12/05/2016 06:30:00
139.4800972,513.6381759,4.270173484,12/05/2016 06:45:00
133.3262612,524.7320957,4.270460387,12/05/2016 07:00:00
134.2984888,520.9320729,4.270747289,12/05/2016 07:15:00
128.9026259,517.1320501,4.271034191,12/05/2016 07:30:00
127.573915,513.3320272,4.271321094,12/05/2016 07:45:00
131.4401631,509.5320044,4.271607996,12/05/2016 08:00:00
135.3064113,493.0678118,4.271894899,12/05/2016 08:15:00
139.1726593,476.6036191,4.272181801,12/05/2016 08:30:00
