# file...... TotalPower_SPU122.csv
# date...... Fri Apr 17 16:07:32 2020
# user...... nathan
# host...... (null)
# target.... meter 1358
# trigger... (none)
# interval.. 600
# limit..... 0
# timestamp,measured_real_power
2017-01-18 14:40:00 PST,+1.4948e+06
2017-01-18 14:50:00 PST,+1.51877e+06
2017-01-18 15:00:00 PST,+1.54409e+06
2017-01-18 15:10:00 PST,+1.56865e+06
2017-01-18 15:20:00 PST,+1.59031e+06
2017-01-18 15:30:00 PST,+1.60693e+06
2017-01-18 15:40:00 PST,+1.61631e+06
2017-01-18 15:50:00 PST,+1.6137e+06
2017-01-18 16:00:00 PST,+1.59112e+06
2017-01-18 16:10:00 PST,+1.54039e+06
2017-01-18 16:20:00 PST,+1.45337e+06
2017-01-18 16:30:00 PST,+1.32194e+06
2017-01-18 16:40:00 PST,+1.13804e+06
2017-01-18 16:50:00 PST,+901764
2017-01-18 17:00:00 PST,+632642
2017-01-18 17:10:00 PST,+352958
2017-01-18 17:20:00 PST,+84891.8
2017-01-18 17:30:00 PST,-149489
2017-01-18 17:40:00 PST,-328203
2017-01-18 17:50:00 PST,-434931
2017-01-18 18:00:00 PST,-480688
2017-01-18 18:10:00 PST,-484733
2017-01-18 18:20:00 PST,-466290
2017-01-18 18:30:00 PST,-444579
2017-01-18 18:40:00 PST,-438824
2017-01-18 18:50:00 PST,-466370
2017-01-18 19:00:00 PST,-524860
2017-01-18 19:10:00 PST,-600179
2017-01-18 19:20:00 PST,-678070
2017-01-18 19:30:00 PST,-744293
2017-01-18 19:40:00 PST,-784626
2017-01-18 19:50:00 PST,-785350
2017-01-18 20:00:00 PST,-746978
2017-01-18 20:10:00 PST,-685961
2017-01-18 20:20:00 PST,-619604
2017-01-18 20:30:00 PST,-565233
2017-01-18 20:40:00 PST,-540186
2017-01-18 20:50:00 PST,-561747
2017-01-18 21:00:00 PST,-637379
2017-01-18 21:10:00 PST,-753714
2017-01-18 21:20:00 PST,-894724
2017-01-18 21:30:00 PST,-1.04441e+06
2017-01-18 21:40:00 PST,-1.18682e+06
2017-01-18 21:50:00 PST,-1.30603e+06
2017-01-18 22:00:00 PST,-1.38956e+06
2017-01-18 22:10:00 PST,-1.43946e+06
2017-01-18 22:20:00 PST,-1.46162e+06
2017-01-18 22:30:00 PST,-1.46193e+06
2017-01-18 22:40:00 PST,-1.44627e+06
2017-01-18 22:50:00 PST,-1.42051e+06
2017-01-18 23:00:00 PST,-1.39053e+06
2017-01-18 23:10:00 PST,-1.3622e+06
2017-01-18 23:20:00 PST,-1.34141e+06
2017-01-18 23:30:00 PST,-1.33403e+06
2017-01-18 23:40:00 PST,-1.34595e+06
2017-01-18 23:50:00 PST,-1.38304e+06
